mnist_id,tidigits_id
039f68a02f,7_pp_77a_a_000018-000063
af0482e865,6_mm_25o6a_a_000170-000248
b022d64f68,z_hg_169z8a_a_000139-000175
e200ef02cd,2_if_4o3o125a_a_000170-000185
f94d17f58f,5_rd_13577a_a_000076-000113
8565848b8d,7_ff_15z679za_a_000196-000238
2e823053e3,6_lh_7o6a_a_000093-000145
8f731099db,o_rn_o7844ooa_b_000220-000246
5b85628b13,1_mh_1b_a_000020-000056
b0d999f22e,o_ni_3o1o9o4a_a_000065-000089
0e9a525aac,3_an_43a_a_000056-000109
306aa7b9bc,8_in_58oa_a_000056-000078
d28f9daa24,3_ng_638z8a_a_000053-000080
6afe63845d,3_rd_3468614a_a_000018-000042
451b09afd1,8_hg_z88495za_a_000092-000124
ef5a732c94,1_lh_5144828a_a_000050-000074
dc52f3643e,6_nf_46762a_a_000048-000092
5e168cbea0,6_dl_1964143a_a_000061-000123
8c31bbe1cd,3_re_3a_a_000026-000081
d247c379f4,2_hl_92243a_b_000095-000142
e118e87178,2_ig_3872a_a_000108-000144
849a85fa7c,4_ng_1474349a_c_000191-000216
89d95c7538,6_in_z4z469za_a_000212-000249
d6e3bd2bc3,9_gj_977o2a_a_000042-000074
32f8f8f37a,7_fi_847za_a_000076-000120
39fc980f17,z_ng_4z7a_a_000074-000105
87a6084513,2_kr_72218z6a_b_000096-000149
ece74b7230,9_pm_71383z9a_a_000180-000224
9744c9bc42,6_hg_4o5o6a_a_000180-000252
36863ccd81,1_bh_1a_a_000038-000082
18d3157067,7_pm_29278o7a_b_000170-000220
595acc69ca,o_gr_5o25676a_a_000056-000082
e5eb9c58c6,1_kd_34187a_a_000078-000132
af3114ed14,6_kt_6a_a_000051-000107
d9da6635a3,1_ls_6o313a_a_000123-000150
ea708ee448,6_mr_92336z8a_a_000173-000213
3f62e3dd8c,4_nr_4a_a_000021-000056
0edfd1e67e,5_fk_1z65a_a_000122-000183
c0a8f17379,6_nr_6b_a_000019-000069
d7b586df45,7_kt_78z7a_a_000048-000094
69ee1fc53f,3_il_23o68o5a_a_000044-000082
0458c26686,4_dn_244a_b_000085-000142
90d81973b3,5_jn_o75135oa_b_000143-000177
dffec7fded,1_sj_1oa_a_000020-000057
084e04642a,6_rs_966a_b_000082-000136
6c95ab3ac1,o_kf_62oo6a_a_000094-000140
91cbd2ea90,6_nf_o5768ooa_a_000126-000165
c8efa25450,o_bh_1o46o58a_a_000074-000098
d67c31b7c4,3_pm_4o343a_a_000060-000093
b8b02d6d67,4_ca_6553124a_a_000265-000315
1842f77f06,8_ca_8oa_a_000037-000070
66c74cc939,o_eh_47oa_a_000088-000123
4d610c6b42,1_re_11214a_c_000147-000195
1722ac7177,4_kf_13114a_a_000164-000216
486488914c,o_mw_ob_a_000018-000060
1670db06ab,2_ji_637z2a_a_000161-000197
1f70f07afb,8_nw_84a_a_000017-000048
2daeb62f24,7_hl_7z9a_a_000036-000084
080e98e6ca,z_fi_z6a_a_000020-000060
e8c068714b,2_rr_2b_a_000019-000059
1f13f41f7f,7_it_67987a_a_000041-000070
14760cc4a4,5_in_572a_a_000019-000047
5399de113f,6_mb_64o6oa_a_000019-000059
dbcc63ce41,1_pk_59512a_a_000133-000165
798f72962a,2_cr_126a_a_000069-000087
2cc10b8b97,z_ei_6z86644a_a_000072-000110
11347df2a3,8_cg_831a_a_000019-000053
d40e9bf091,7_ih_6z2z537a_a_000258-000315
95d2dcf77b,o_hg_7o9o239a_b_000204-000231
87f99f2243,7_cl_78362a_a_000020-000059
25bdc274ea,2_an_2a_a_000018-000054
bfa48ee7da,3_rn_3o52336a_b_000199-000231
b9b094830e,6_cf_9474164a_a_000157-000187
0408b9a294,9_sj_7o97132a_a_000097-000159
0192e6f59d,8_rf_468a_a_000112-000162
8a4f23c51b,o_br_3o27469a_a_000065-000099
9b9e2afebe,o_el_53ooa_a_000083-000106
f12b1a5d43,5_nc_12597a_a_000079-000137
3e8946dbf5,o_eh_5o366a_a_000067-000101
47d4cd74fd,2_ai_52za_a_000047-000073
137f08a708,3_hn_5523a_a_000162-000202
67df0981d4,8_fj_8b_a_000019-000043
2df93569c8,4_jn_1z4z2a_a_000068-000093
9bb64b3320,3_rf_3oo6oa_a_000020-000059
89d6845969,2_ls_4826723a_b_000187-000204
b44f1c45e0,1_ji_43561a_a_000151-000185
2dacaead5c,z_lt_4z1547za_b_000216-000252
92ac428e83,6_fd_68a_a_000037-000079
8beb6bad65,9_ni_1989a_a_000071-000110
7c523c3813,5_pd_5b_a_000023-000079
dc318be083,o_rn_7o465a_a_000067-000095
55b85fbd14,1_kf_13114a_b_000093-000135
f8240b365a,9_ek_449a_a_000112-000153
3bbc4bbac8,7_kp_7a_a_000019-000068
dde94bbf5e,6_ji_16a_a_000044-000112
558596049e,3_fl_53394ooa_b_000098-000140
627b5e31be,o_jr_15ooa_b_000125-000156
e202502e92,5_kk_5981126a_a_000015-000054
2bfead4707,8_kk_3485193a_a_000079-000121
0ffd7bd33d,4_fd_9475214a_b_000224-000262
fffec598a3,o_cr_o6a_a_000028-000051
f2e1f72271,9_ai_oo969a_a_000081-000129
af28088f62,5_pd_5a_a_000031-000093
f4fc0fb4b8,o_jt_o14a_a_000020-000050
aea9889d23,7_nw_7a_a_000018-000064
5f3e6a23cf,z_cg_8z1a_a_000060-000120
1fc38a3a75,4_if_4oa_a_000038-000078
1c415fb17a,6_mh_69o72ooa_a_000019-000059
6e8ec31b62,z_jp_8z3za_b_000130-000180
ad54118e75,5_jr_56585a_b_000100-000138
498d857757,o_ea_o5781a_a_000020-000038
92c80ef205,z_pk_zb_a_000047-000110
665d31aae3,3_ac_62793a_a_000149-000186
4bc012c506,4_cg_93846a_a_000189-000227
a424a08722,6_sj_38116a_a_000148-000211
9f7b513259,5_br_3z5a_a_000122-000188
e92f81d172,2_ec_2z4a_a_000027-000056
13d6d7d580,9_ih_4439oo1a_a_000122-000172
a7bd69e93d,7_pp_7zzza_a_000040-000089
c65e7a1867,8_nc_o698a_a_000144-000195
deea582d80,5_gt_z5a_a_000085-000143
089058a29f,7_il_7o6a_a_000019-000060
3ce653442f,6_ih_67669a_a_000022-000056
b51913c458,9_cl_13459a_a_000146-000195
78fe3278fd,8_gt_3o758a_a_000160-000199
90ca669e9e,z_pp_7zzza_b_000122-000159
adfe25f6d4,o_hh_9o6a_a_000073-000087
f0dcbd52d2,3_dc_932a_a_000069-000094
091f4fc7c8,4_kd_1744a_b_000144-000191
d16f7cce48,5_mr_5756886a_a_000020-000042
63c0555ea0,z_ag_3zza_a_000049-000081
2f87f19d34,4_es_75444a_b_000184-000222
86d2ef5c26,z_bi_zb_a_000019-000081
80f8803a87,9_it_8829a_a_000076-000110
669fa7844e,5_ek_4527a_a_000042-000077
145e1cace1,3_kk_7437a_a_000101-000137
f3188dfeea,1_mw_81187z6a_a_000075-000112
edccf532a4,o_in_15583o1a_a_000190-000204
4dd113344c,7_lh_7174a_a_000019-000061
c551706267,o_ie_2o81oa_a_000079-000101
e2bfd393a2,3_cf_378a_a_000019-000036
e6b5712a02,z_pp_z46a_a_000048-000088
1e08744014,1_ie_2o81oa_a_000128-000158
a4049b5c2f,7_rn_64471a_a_000129-000179
e61d917c62,9_nh_3798oa_a_000084-000112
760ced23e2,z_dn_5zz1a_b_000127-000168
848d9f2811,5_dn_37352a_a_000133-000181
9877e3b13a,1_gr_1b_a_000033-000082
d61d21a81e,9_hh_5989a_b_000114-000161
0556969d16,5_ek_54641a_a_000019-000045
876e5a7d55,3_ca_3a_a_000031-000078
8e11509017,2_ne_4z125a_a_000098-000113
a20bb25b87,1_kh_1b_a_000031-000070
b473b4de11,4_fc_85z54a_a_000189-000229
c6c9784f93,4_ig_4a_a_000031-000082
971dad9767,1_kt_191a_b_000074-000121
c118360e09,5_cg_5a_a_000021-000064
871e0946b7,9_gr_9b_a_000030-000084
07ec71bc12,5_mr_1893945a_a_000204-000262
51e2d82fd4,4_it_8996864a_a_000190-000219
19db638aa6,7_if_5873a_a_000063-000098
788a5bec95,2_dc_4129a_a_000081-000097
c6c55200b6,6_ie_27o8546a_a_000206-000272
8b41fa4d56,8_pd_9989252a_a_000081-000113
e9591ceefd,o_bh_58o5a_a_000074-000102
e0a321caf6,8_cl_z1982a_a_000120-000143
eea4ee9cfc,z_ff_z9za_a_000021-000049
d99e1dd133,6_ae_7963a_a_000083-000113
098ff88f4a,9_hp_8o9o299a_c_000214-000244
836c1b3085,o_el_61o6875a_a_000077-000105
8e082918fb,1_ra_o1598a_a_000039-000072
eddbe8bd5c,9_ha_9124a_a_000019-000052
e5ff594f1a,z_bd_1382za_a_000131-000192
9c603f0887,6_kp_63za_a_000019-000065
be4a77d417,4_dc_6384a_a_000114-000150
9ee3f0e41d,z_sj_z5a_a_000018-000063
f91aa9e440,7_kt_o47a_a_000066-000124
34fe75dd37,8_ek_8o8a_a_000018-000050
a56e3cb959,3_re_3a_a_000026-000081
5a9529e09c,8_ld_6787a_a_000091-000113
fa2d6af5b1,o_fj_83oo1a_a_000075-000104
c5c13b37fc,z_it_7z36815a_a_000054-000080
9992b38389,9_ei_9a_a_000020-000078
17f4f6ceda,z_lt_74514zza_b_000229-000265
1e978221c8,z_gg_z4975zza_c_000292-000350
12604e0b9d,4_if_z4613a_a_000053-000081
060a7ce9e6,6_ih_56286a_b_000173-000236
204aef145f,1_es_1oa_a_000020-000048
fabd6b3c7e,4_kr_z8425a_a_000111-000149
2f37f96f7c,3_hg_35217a_a_000019-000046
96caf09347,7_dl_7oa_a_000018-000072
dbb41df843,o_hg_1o38a_a_000050-000079
c3d6b0b2a7,6_pi_6726za_b_000120-000154
924989036e,1_mw_112z4a_a_000019-000054
1ce9b33307,4_pi_44a_b_000050-000094
a4c52ddac3,4_pe_5z492a_a_000098-000131
bd2dc30aa8,4_rf_4a_a_000036-000083
13befbf22f,5_pi_48541a_a_000072-000106
70069ff9c2,9_ie_925o9a_b_000133-000184
3402f4ede5,7_ne_746za_a_000025-000060
e2b323f598,1_hh_2z1a_a_000074-000107
0e5223cd36,7_sp_77a_b_000076-000125
b51561adc6,9_ie_z4958a_a_000110-000149
7f95716862,o_nc_oooa_c_000108-000161
96e76ca452,8_kh_9978zz8a_b_000235-000262
68aaa5de70,o_ee_o519a_a_000054-000081
6f9e8a39a7,o_ag_24oa_a_000076-000110
eb7da5889c,1_ms_8o1a_a_000068-000109
4799aae634,3_fi_639a_a_000063-000087
54cfe38fc5,3_cg_393oa_a_000019-000062
4054b8a94e,5_la_5z56882a_a_000015-000056
cd30ab5a7f,z_it_z2465a_a_000011-000036
bd25316472,9_fd_o7o91a_a_000137-000169
756114e456,4_jr_4zz4441a_c_000147-000174
74a5f40be4,8_kp_8633a_a_000018-000050
9a7f7dba05,4_pe_99647a_a_000107-000128
1deda75ab0,4_nf_8694za_a_000098-000124
79e845d564,5_ff_o5o1392a_a_000050-000082
68ee535af1,z_pi_92za_a_000070-000122
6a80a0d179,2_eg_4885125a_a_000214-000229
e288cc2c17,1_pp_o3o1o84a_a_000137-000165
5a3e675f6f,9_hh_269599oa_b_000160-000197
f0b2088f01,5_if_3399561a_a_000163-000186
bfbc048047,2_fl_zz21a_a_000086-000108
cd477db710,7_cg_7a_a_000019-000073
633bc0d5f7,1_fc_15o6a_a_000063-000089
8a70460626,9_in_9475259a_a_000020-000051
d468a62823,5_nf_574o7a_a_000020-000046
7c97925b3a,1_ra_12a_a_000049-000089
6bf83082f0,7_ek_1437739a_b_000148-000186
e50433836c,7_gr_5o25676a_a_000245-000281
3f9959dddf,7_pp_23o767oa_a_000123-000164
d4b2f871a8,3_cr_1577391a_a_000189-000206
13a8198b90,z_nc_87324z6a_a_000249-000301
bc72fb6afb,9_st_441o498a_a_000224-000252
f4264ab81f,4_kk_844za_a_000039-000082
d368f84b90,2_ag_24oa_a_000020-000043
67f8b3bb77,9_dl_4975za_a_000046-000077
daad68a9d7,9_dc_98z8za_a_000043-000069
9230b25424,2_kk_z286a_a_000056-000091
ffbcb995fe,2_pb_24a_a_000034-000062
b209f7cf0c,6_pp_866a_b_000089-000148
6da109bdb0,9_cb_55971z6a_a_000098-000147
ea7156d4ac,1_dn_1b_a_000041-000094
951908e654,6_lh_26b_a_000041-000101
6c9488f95a,3_ee_3b_a_000037-000078
3d9c3053a7,4_jc_74oa_a_000076-000112
342582e350,5_it_5582a_a_000019-000042
afae1bab4e,1_jj_o16oa_a_000050-000081
cb80e1b9d4,3_if_3399561a_b_000076-000096
b3831d5eab,7_cb_157a_a_000105-000164
f8df53454f,7_ee_4417oa_a_000100-000135
3e648812ea,3_rd_62353a_b_000179-000212
4dcaf92671,4_ai_64o8a_a_000056-000094
e6f7dbd430,o_kk_ooo77a_c_000067-000105
b3e3c0e7b6,6_cm_z16a_a_000090-000149
d0d6bd9aff,1_kd_1b_a_000020-000063
068e28702d,7_fk_786a_a_000033-000072
b291931fe0,o_ea_ob_a_000019-000063
9e6e9a76b4,3_ms_3o263o3a_a_000018-000054
ac16315478,9_eg_9935z69a_b_000044-000069
41a860688b,7_cm_78427a_a_000018-000057
cddeeca053,z_st_683z8a_a_000121-000153
01fa17d75c,4_fi_3o4oa_a_000108-000148
3765bf22aa,8_kh_45858a_a_000083-000111
cba41755ef,o_jn_oo19oa_b_000044-000068
db7bcd123d,z_pb_z2z66z5a_a_000021-000071
e6d790ceab,7_fc_7oa_a_000047-000093
3db26f662f,5_jr_2745za_a_000103-000136
9986127c43,o_ra_oo7a_a_000031-000061
013d5e68d5,5_ek_z51za_a_000052-000080
ba2c3e9d93,4_es_41641a_b_000162-000195
390c711680,3_dl_33oo3a_a_000020-000044
4e2ecbe95d,9_il_1894435a_a_000108-000148
84e4ac40ff,5_jp_87o33o5a_a_000252-000320
ebd44a9ff7,8_il_882a_a_000017-000044
e68d35480b,z_rd_zz2a_a_000020-000064
b1fb374838,5_gj_o7o65a_a_000122-000171
25953455dd,4_an_57954a_a_000172-000224
6b4d4851d1,5_gr_3519558a_b_000234-000263
fa4652c567,5_hh_68856a_a_000103-000132
f4e9a2c9c1,9_nw_9519298a_c_000219-000261
9d5d1f3d6c,1_ha_71517a_a_000055-000080
c11d35fa5e,o_ek_94o36a_a_000074-000096
56f8043a01,3_rd_13577a_a_000051-000076
b52764fe49,6_nw_46a_a_000055-000117
911ab1251b,2_kd_28263a_b_000064-000100
b885f18e43,o_rn_19oa_a_000085-000127
4cf04f08d4,5_pi_57za_a_000022-000047
bfa2daa1c1,1_ms_311z977a_a_000070-000098
df822bbecb,o_jr_4o35798a_a_000066-000080
5d79558215,3_nw_33a_a_000018-000050
742dd13149,z_ld_z4a_a_000019-000059
336b7e8bd1,2_nw_85zz2z2a_b_000390-000421
42e28d7e10,o_nf_6o523a_a_000061-000070
e6057ee56c,8_rd_8371a_a_000035-000059
9d00bbfd59,o_eh_ooa_b_000050-000093
36c38a02e0,3_el_3oa_a_000020-000057
c6c71768a7,1_al_1871986a_a_000009-000038
2692a8501c,5_pe_o656576a_b_000189-000217
83ac96a5b1,4_ag_451a_a_000020-000039
d0ecfbb17d,4_it_42o7oa_a_000019-000043
666de722aa,8_jn_7358a_a_000101-000131
eab4d42dc2,7_aw_74737a_c_000156-000194
dccfd96780,4_cg_9542a_a_000131-000162
c259a7c67d,z_sp_zz1zz47a_d_000222-000264
32f123de3c,9_kf_9a_a_000035-000097
f632cf7c61,1_kd_z1666z7a_a_000062-000089
862faca963,1_cr_821a_a_000109-000143
d503c8df57,o_fl_o5o9a_b_000073-000090
dd11eead06,3_ie_3b_a_000035-000081
2d5c458d26,9_hs_99a_b_000061-000115
2c32e1415e,8_ai_8b_a_000018-000068
bf6a418373,8_kf_78a_a_000067-000115
327b70b1dd,7_aj_7b_a_000019-000064
bb75841983,3_ih_352z8a_a_000032-000055
5a63fb7575,o_lt_o47a_a_000019-000039
5c8d983d34,1_fd_1a_a_000044-000082
6de8dd02c6,1_rp_14233a_a_000019-000040
8a31d63392,5_kp_365a_a_000126-000180
a40c225a1a,9_nc_o698a_a_000104-000144
aaacb27b71,7_pb_75184a_a_000109-000161
ece569ffcd,5_sp_823z5a_a_000169-000231
ce3233beaa,1_nc_1z14a_a_000019-000054
16c19cb7f5,8_rf_29o8a_a_000118-000167
ed1be900c7,z_la_2751za_a_000179-000235
dee71aec2c,6_ea_8672zz5a_a_000045-000068
9ddd8c1ddc,6_hh_3447o6oa_a_000187-000224
8626ffdbc3,1_dn_o257971a_a_000274-000319
25bc436c10,8_rd_838z447a_a_000019-000050
e19c89cf44,1_cg_5857741a_a_000299-000341
a2a75c8ebe,8_ff_58544a_a_000081-000120
cddfc69c3f,z_nw_387z6a_a_000126-000169
e847cb286c,7_pd_4673za_a_000083-000124
6096ccfefb,z_mh_zb_a_000023-000070
dadf061b6a,7_eh_7b_a_000019-000071
75e9edd7ee,2_hg_7312a_a_000134-000175
d65eef47db,8_hp_3233z85a_a_000223-000246
756480d2d0,1_aj_1b_a_000008-000044
8ccc89a9d2,z_rs_za_a_000037-000090
7d87c9deab,z_rd_z394a_a_000019-000060
e92d289da9,7_in_717a_b_000080-000126
cb489204d0,z_rr_99za_a_000080-000133
e1b96c5629,o_gr_1o5o6a_b_000144-000165
4ec8f4c7a9,9_ea_493a_a_000037-000064
e8a190c261,3_re_z3519a_a_000085-000118
814e43f813,2_mp_7442417a_a_000178-000209
2ae1edf954,2_ls_54624a_a_000156-000176
2b7aa870cd,z_bh_3z325a_a_000047-000083
e011d6724c,9_pi_9434991a_a_000020-000053
d88e30cc61,4_ai_435a_a_000019-000046
04c310aa85,z_nc_7419za_a_000229-000285
c6fce6a15f,6_pd_864472za_a_000045-000081
2aa070d2c6,8_rf_14828z6a_a_000088-000134
d615df5eb9,8_bi_32z18zza_a_000145-000169
535b0c6529,5_hs_z7523a_a_000097-000136
f8b178ad96,z_hs_z5z1za_c_000156-000197
5673fd0055,1_re_11214a_c_000147-000195
4b260d7d11,7_dc_2z77a_a_000075-000110
1985238506,z_fj_zza_b_000087-000131
80da7ce25a,7_ae_7a_a_000041-000089
f4004684b0,3_lt_131a_a_000042-000067
797cebca94,7_nw_786a_a_000018-000062
905d6d9e38,1_mr_44179a_a_000064-000090
d9b014999b,z_nr_985z3a_a_000122-000158
76f05787b3,4_pd_4a_a_000018-000065
57fb6eb1ee,4_al_4485a_b_000056-000100
1ee2bd281c,o_pe_ooo8o74a_a_000018-000048
e4b5c96a79,8_fk_2877a_a_000046-000080
e4ba859fa0,1_eh_2411oa_a_000101-000133
0e883f27af,3_kd_88o8483a_a_000216-000266
bc5d642f17,z_aw_zz36534a_a_000019-000054
25e8996aaa,o_kt_o7oa_b_000099-000131
0d67be71f8,1_hn_61z1a_b_000166-000200
e7f319be98,9_pe_9497a_b_000068-000095
2cdec526cc,o_kh_15o1o89a_a_000106-000146
ab8e20c92e,5_ec_7z95a_a_000145-000195
acf6a56542,3_ca_2263791a_a_000208-000235
f14b6e971e,o_nf_o37oa_a_000044-000065
8dd9e70113,o_hl_22o5397a_a_000096-000147
2d5c60e7ac,3_pk_o724913a_a_000250-000293
1af5b0578a,7_re_79a_a_000019-000071
6f5db1e187,z_pe_6z812a_a_000054-000089
4153f7b237,1_ra_418o8a_a_000050-000077
702872f220,5_rp_42526a_a_000064-000110
2f53f48288,3_sp_3a_a_000018-000063
19e30b3206,9_pb_1o593a_a_000144-000178
f07034dd71,1_nc_2163a_a_000048-000084
9ddac4af59,o_ha_9o131o6a_b_000153-000165
ba6efd967f,6_rp_z716a_a_000124-000183
c20723e590,8_rr_8zz7691a_a_000015-000046
c6fed78e83,6_cf_1366955a_b_000093-000122
b9efc6b61a,9_kr_911oa_a_000020-000056
4863f5ae55,1_ei_1451a_a_000019-000057
db9aaf4c3b,4_dc_43za_a_000047-000071
dfe101210d,8_kd_88o8483a_d_000192-000216
c1a497f436,9_jr_z996a_a_000075-000103
c5f08c8bf9,4_pi_8529z94a_a_000265-000303
a3ea2d4c8e,5_br_53a_a_000056-000097
686d917fd8,1_gr_81771ooa_a_000056-000081
1f8f1668fb,9_cg_449a_a_000128-000171
4e43001ee8,9_if_825z9a_a_000131-000177
61cf781eb2,1_cm_6937153a_a_000214-000236
ebefbb611b,8_mk_285a_a_000053-000079
316a75103e,9_jt_9b_a_000019-000062
632a4b4ddb,9_fj_289z568a_a_000056-000110
476ef3f1cb,9_ne_9142oo8a_a_000035-000060
5601815f3a,6_if_2654a_a_000045-000074
84c10390e2,8_ng_3822a_a_000047-000068
84ed24d383,z_kf_21zza_a_000086-000124
09bc866c14,z_ei_3z17a_a_000050-000093
f9d4a3afed,o_ai_ob_a_000039-000086
b8e00c4bb0,9_bi_9b_a_000020-000075
1b22b6d9d2,1_if_o213a_a_000075-000100
15bb95e45d,3_br_3oa_a_000018-000064
89a2228dc1,6_ie_27o8546a_a_000206-000272
1cd36be213,7_hl_77951a_a_000019-000070
3e3f2dd2c8,1_kr_11z3867a_a_000020-000050
150758de28,3_ea_738o3a_b_000114-000173
06cc14e2e2,8_ni_1989a_a_000110-000137
fc101751f8,5_pe_2615z59a_b_000202-000231
a2df548598,2_re_3215873a_a_000072-000108
14aec919fd,6_ae_6851243a_a_000052-000086
d3a778e7ee,z_pd_69z8a_a_000097-000133
4091a0b5ba,7_kf_875a_a_000052-000094
1ccb8ebf3b,8_pp_95z81a_a_000138-000162
e496f9f37e,7_sj_22578a_a_000094-000129
993253db70,z_ne_7z2183za_a_000052-000082
adce6d8712,3_lh_233a_a_000044-000075
b921a494e7,1_ha_76z6195a_a_000164-000187
d0724ad264,5_kr_55879a_b_000068-000105
d5ccc8bfd6,6_eh_6ooa_a_000019-000065
016038410b,3_kd_3b_a_000016-000060
3b6ccfaf87,6_hp_92165z1a_a_000154-000182
7c70b49cd7,4_cg_449a_b_000079-000117
ff65c306c1,4_nc_24456a_a_000047-000085
3054afe111,7_sp_77a_a_000030-000076
1131e2e711,8_ca_82o11a_a_000018-000050
3920c0cda9,6_fi_11zz167a_a_000254-000290
9e43ebc9b5,4_aw_648ooa_a_000082-000110
7c2ede3a14,4_kt_13oo249a_a_000165-000191
f5f82fd508,7_pb_37167a_a_000053-000099
b25c642fb1,6_st_6564a_a_000031-000065
b5268b7857,z_mw_6z8z5a_b_000151-000197
145e845448,1_ae_1a_a_000020-000065
7a3339feee,2_ms_92324a_a_000088-000111
385f2bb9ea,7_pb_68817a_a_000132-000175
e9b82f292c,z_ng_638z8a_a_000105-000136
88a73fc2e2,5_gg_534a_a_000020-000052
531e1a7a5f,8_rp_76829a_a_000091-000128
d7b69e22db,4_cm_78427a_a_000077-000102
b2ffd20d8e,2_fk_63662a_a_000169-000209
185cda8c92,o_bi_711348oa_a_000241-000280
a4a351848b,1_bh_18a_a_000019-000041
1bd84156ac,5_rp_517oo75a_a_000013-000048
b18f2e21bc,7_hg_1o787a_a_000080-000127
865d17c045,6_hh_6378a_a_000018-000057
1f89993534,1_jt_132519oa_b_000156-000189
eebe06fd3a,6_lt_6851229a_a_000018-000050
c6bb53b1c4,6_ne_37675a_a_000090-000113
6df1a9e7e4,1_ac_5z31zz4a_a_000141-000186
26f78243c5,9_fc_8219388a_a_000185-000224
67bc29c136,8_gj_1282a_a_000086-000110
a08a30ae97,4_rf_4b_a_000030-000085
a32107c7d6,4_mk_1o41a_a_000088-000126
217051c15d,5_ag_z9485a_a_000161-000213
2661eeae52,o_pd_oo71oa_a_000015-000043
a33487c156,z_gr_9z2a_a_000077-000109
b97932294d,4_kn_42a_a_000045-000069
af4e37ad86,1_ne_4z125a_a_000074-000098
d7186d18da,4_ms_o1oo4a_a_000130-000177
c2a3827310,5_sj_5zz2a_a_000007-000043
87fb7c54bb,4_dc_285o549a_a_000236-000293
555cb66815,5_ee_57593a_b_000079-000106
4c3f3ca5fb,4_cb_67o4a_a_000166-000216
abec5c2a47,8_aj_2858z96a_a_000025-000044
221c5b50a9,9_ld_5899a_b_000129-000171
c82f125d80,7_jp_9272a_a_000092-000138
2c83169362,2_ra_53729a_a_000159-000188
b3a6f7016a,3_ld_1o631a_a_000150-000179
7de92a712f,1_gt_38116a_a_000098-000128
e7929b3162,7_br_7142a_a_000020-000069
82855cec77,6_kt_6b_a_000030-000088
51309b85c7,z_eg_1za_a_000050-000092
f5596da2b2,4_il_6551214a_a_000217-000259
7dda2c21ef,7_cl_7268612a_a_000023-000066
c8db1b5691,5_lh_56o2a_a_000019-000051
745abd4d66,6_cb_61a_a_000018-000059
01b2fe2f74,4_jt_42a_a_000020-000051
2302716904,2_rn_1672a_a_000128-000170
96a613ba6b,o_aw_61o35a_a_000091-000105
d4c90c0504,3_ni_356o623a_a_000020-000050
34fd1fb29f,8_rd_838z447a_b_000081-000110
74ac735396,z_pb_z7a_a_000052-000110
a5c01bf4e0,7_kr_8287a_a_000100-000156
07db2ac9bf,2_hs_422a_a_000074-000101
e079bc8f6c,2_ff_2a_a_000025-000054
4194c049a3,8_bd_844oa_a_000019-000046
6e27f6a0e8,5_ms_5b_a_000047-000100
f0d62dad44,5_rn_3o52336a_a_000088-000151
6c8ef5bd68,z_fc_z6a_a_000054-000100
be7d1f15bd,3_ek_o553832a_a_000117-000139
e18c344f5f,1_pm_14z8a_a_000009-000032
6910ca4415,o_ms_13ooa_b_000119-000153
12d1d4191f,6_sp_76629a_b_000097-000150
7317e34e53,5_nc_9553851a_c_000261-000313
55df335fd5,z_ae_z26za_a_000020-000063
1fe2b2f905,o_ac_o22o6ooa_d_000212-000248
2ba4082d87,4_cl_3o1o846a_a_000208-000238
e45dd8c0f5,9_jp_149z5a_a_000077-000117
ad823ffa11,4_dl_3544827a_a_000088-000137
8c83fdce15,8_jj_8a_a_000016-000064
767cc8189a,7_dn_37352a_a_000050-000092
3fb3421a51,z_rn_6325zzza_c_000287-000341
6e3251791e,7_nw_oo64147a_a_000229-000273
0a88846e5e,1_hn_1113881a_d_000206-000242
cddeeca053,o_hh_oa_a_000028-000060
b3b832dae4,1_if_6492711a_a_000177-000198
763b8e0abd,4_kr_3497a_a_000056-000088
75e12762a9,z_mp_z12895za_b_000324-000379
dd2a73bd7c,3_cm_6937153a_a_000130-000169
eeec89cab8,1_ei_718a_a_000080-000106
cba91c9a3b,7_lt_o727a_a_000037-000077
ee51814070,z_fj_211za_a_000133-000175
d9bd33b813,7_pb_7b_a_000023-000077
65d2fa134c,6_ld_26o6659a_a_000040-000082
80d12e8bc3,8_jc_z9z7818a_b_000342-000379
042388243f,2_mw_3523a_a_000103-000135
edccf532a4,z_hg_94za_a_000118-000172
950fb14fb6,z_ea_z3a_a_000026-000068
97b5627fef,9_ee_6zzz982a_a_000206-000234
a258f9e9a4,z_fl_9z1a_a_000056-000093
ecffacfd63,6_hg_662a_b_000065-000110
b45b954e05,z_gr_zz2a_b_000064-000093
c84d7cbf02,3_ld_7139za_a_000100-000130
45d22413e8,6_ff_6684o9oa_b_000047-000072
7267775956,9_rr_439a_a_000080-000135
6c81d4cb07,z_in_7693z35a_a_000213-000263
2c1501cc77,8_ae_1z88153a_b_000108-000129
45979caacb,o_mh_o27a_a_000030-000051
5b2a5cd480,8_ra_832a_a_000018-000045
71f8e98bc5,8_aw_6777586a_a_000179-000196
80ded025ec,8_jn_1o881a_b_000082-000102
15292137f7,6_ne_613a_a_000018-000050
0c3743700d,7_dn_2731497a_b_000248-000304
7089275f47,6_ee_99o6a_a_000097-000156
c2f7fb9ea6,4_in_7349oa_a_000099-000128
d8ed3f7316,4_ek_8221324a_a_000183-000227
467f269f2c,9_br_9527884a_a_000020-000069
e01ea802cc,2_rd_4231a_a_000086-000113
2d847b64b8,8_hs_6866a_a_000056-000088
1ece95430a,z_mp_233934za_a_000261-000315
5d5aca35ad,o_ei_7oa_a_000069-000114
488001f920,7_ih_887o975a_a_000060-000120
