image_uid,caption_number,keyword,lemma
3498354674_b636c7992f,3,sliding,slide
3498354674_b636c7992f,3,stair,stair
3498354674_b636c7992f,3,rail,rail
350176185_b8c5591e36,3,dog,dog
350176185_b8c5591e36,3,jump,jump
350176185_b8c5591e36,3,stairs,stair
3510695264_ef460fa6cc,2,men,man
3510695264_ef460fa6cc,2,takes,take
3510695264_ef460fa6cc,2,picture,picture
3512033861_a357bb58b6,2,group,group
3512033861_a357bb58b6,2,woman,woman
3518118675_5053b3f738,1,man,man
3518118675_5053b3f738,1,stairs,stair
3518443604_6da641f07d,1,people,people
3518443604_6da641f07d,1,wearing,wear
3518443604_6da641f07d,1,jeans,jean
3541141771_67d305c873,0,ground,ground
3542341321_faa2d2d48a,1,brown,brown
3542341321_faa2d2d48a,1,black,black
3542341321_faa2d2d48a,1,dogs,dog
3550253365_27d4c303cf,4,people,people
3550253365_27d4c303cf,4,sitting,sit
3594822096_e1144b85d6,3,man,man
3594822096_e1144b85d6,3,riding,ride
3594822096_e1144b85d6,3,bike,bike
3619381206_5bc8b406f9,3,man,man
3639617775_149001232a,0,poses,pose
3639617775_149001232a,0,picture,picture
3640743904_d14eea0a0b,0,walking,walk
3640743904_d14eea0a0b,0,dogs,dog
3646927481_5e0af1efab,1,man,man
3646927481_5e0af1efab,1,green,green
3646927481_5e0af1efab,1,jumps,jump
3665996775_6d7d9a46f1,4,girl,girl
3665996775_6d7d9a46f1,4,wearing,wear
3665996775_6d7d9a46f1,4,pink,pink
3679341667_936769fd0c,0,kick,kick
3688839836_ba5e4c24fc,4,woman,woman
3688839836_ba5e4c24fc,4,sign,sign
3704431444_f337ec2b90,3,dog,dog
3704431444_f337ec2b90,3,runs,run
374567836_3ae12ecffb,4,dog,dog
374567836_3ae12ecffb,4,snow,snow
374567836_3ae12ecffb,4,ball,ball
410422753_de506155fa,4,dog,dog
410422753_de506155fa,4,dog,dog
444872454_9f51e07f88,3,group,group
444872454_9f51e07f88,3,young,young
444872454_9f51e07f88,3,walking,walk
444872454_9f51e07f88,3,trees,tree
467960888_6943257534,1,black,black
467960888_6943257534,1,dog,dog
467960888_6943257534,1,runs,run
467960888_6943257534,1,beach,beach
485738889_c2a00876a6,1,child,child
485738889_c2a00876a6,1,toddler,toddler
485738889_c2a00876a6,1,pool,pool
511282305_dbab4bf4be,1,girls,girl
511282305_dbab4bf4be,1,ride,ride
511282305_dbab4bf4be,1,park,park
523327429_af093fc7cf,0,man,man
523327429_af093fc7cf,0,holding,hold
523327429_af093fc7cf,0,sign,sign
529101401_ab1f6b1206,3,young,young
529101401_ab1f6b1206,3,boy,boy
529101401_ab1f6b1206,3,jumps,jump
529101401_ab1f6b1206,3,water,water
610590753_cd69ce081a,4,swimming,swim
610590753_cd69ce081a,4,lake,lake
632608471_a70461f123,0,group,group
632608471_a70461f123,0,little,little
632608471_a70461f123,0,girls,girl
632608471_a70461f123,0,dressed,dress
632608471_a70461f123,0,white,white
642987597_03b21a1437,0,girl,girl
642987597_03b21a1437,0,tree,tree
755326139_ee344ece7b,2,girl,girl
755326139_ee344ece7b,2,water,water
755326139_ee344ece7b,2,hair,hair
805682444_90ed9e1ef3,1,black,black
805682444_90ed9e1ef3,1,white,white
805682444_90ed9e1ef3,1,dogs,dog
805682444_90ed9e1ef3,1,mud,mud
805682444_90ed9e1ef3,4,dogs,dog
805682444_90ed9e1ef3,4,ball,ball
811662356_f9a632b63c,3,toddler,toddler
811662356_f9a632b63c,3,wooden,wooden
811662356_f9a632b63c,3,fence,fence
816084977_21c1811c9a,0,child,child
816084977_21c1811c9a,0,dog,dog
816084977_21c1811c9a,0,lake,lake
892340814_bdd61e10a4,0,climbing,climb
892340814_bdd61e10a4,0,rock,rock
950273886_88c324e663,0,man,man
950273886_88c324e663,0,rock,rock
953941506_5082c9160c,4,walking,walk
953941506_5082c9160c,4,beach,beach
1159574340_99ba8c3c59,3,jumping,jump
1159574340_99ba8c3c59,3,water,water
1352398363_9cc8ffcce9,4,young,young
1352398363_9cc8ffcce9,4,boy,boy
1352398363_9cc8ffcce9,4,covered,cover
1389651420_8d95d8f6ed,0,boy,boy
1389651420_8d95d8f6ed,0,stands,stand
1389651420_8d95d8f6ed,0,track,track
1572286502_64e5c4b920,1,child,child
2101808682_0d66ef4a08,4,boy,boy
2138487671_5b89104043,4,young,young
2138487671_5b89104043,4,boy,boy
2138487671_5b89104043,4,jumping,jump
2434074318_e35a567220,3,man,man
2434074318_e35a567220,3,stands,stand
2434074318_e35a567220,3,near,near
244443352_d7636e1253,1,brown,brown
244443352_d7636e1253,1,dog,dog
244443352_d7636e1253,1,red,red
244443352_d7636e1253,1,collar,collar
244443352_d7636e1253,1,snow,snow
245442617_407eba1e98,3,woman,woman
245442617_407eba1e98,3,holds,hold
245442617_407eba1e98,3,caught,catch
2518853257_02f30e282e,3,people,people
2518853257_02f30e282e,3,sitting,sit
2518853257_02f30e282e,3,chairs,chair
2650568697_ffb79bf2ea,4,men,man
2650568697_ffb79bf2ea,4,sit,sit
2650568697_ffb79bf2ea,4,steps,step
267162122_c3437414ec,4,black,black
267162122_c3437414ec,4,dog,dog
267162122_c3437414ec,4,standing,stand
267162122_c3437414ec,4,white,white
267162122_c3437414ec,4,dog,dog
2680990587_eee6bd04fb,1,boy,boy
2680990587_eee6bd04fb,1,pushes,push
2680990587_eee6bd04fb,1,boy,boy
2680990587_eee6bd04fb,1,swing,swing
2695085862_2ed62df354,4,man,man
2695085862_2ed62df354,4,black,black
278002947_3fd22a2cb6,3,man,man
280932151_ae14a67be5,2,white,white
280932151_ae14a67be5,2,dog,dog
280932151_ae14a67be5,2,runs,run
280932151_ae14a67be5,2,camera,camera
2880874989_a33b632924,0,black,black
2880874989_a33b632924,0,shirt,shirt
2880874989_a33b632924,0,white,white
2967630001_cdc5560c0b,1,dog,dog
2967630001_cdc5560c0b,1,walking,walk
2967630001_cdc5560c0b,1,water,water
2967630001_cdc5560c0b,1,ocean,ocean
300594071_3450444752,0,woman,woman
300594071_3450444752,0,sits,sit
3074265400_bf9e10621e,1,group,group
3074265400_bf9e10621e,1,people,people
3074265400_bf9e10621e,1,building,building
3074265400_bf9e10621e,1,flags,flag
3084034954_fe5737197d,0,man,man
3084034954_fe5737197d,0,dressed,dress
3106791484_13e18c33d8,1,little,little
3106791484_13e18c33d8,1,boy,boy
3106791484_13e18c33d8,1,jumps,jump
3106791484_13e18c33d8,1,bed,bed
3147913471_322ea231d9,3,basketball,basketball
3147913471_322ea231d9,3,player,player
3147913471_322ea231d9,3,basketball,basketball
3222496967_45d468ee66,3,woman,woman
3222496967_45d468ee66,3,man,man
3222496967_45d468ee66,3,sidewalk,sidewalk
3251460982_4578a568bb,2,runs,run
3251460982_4578a568bb,2,snow,snow
3258394043_a0b6a94dce,4,little,little
3258394043_a0b6a94dce,4,adults,adult
3273163189_dece7babf4,2,small,small
3273163189_dece7babf4,2,brown,brown
3273163189_dece7babf4,2,dog,dog
3273163189_dece7babf4,2,running,run
3273163189_dece7babf4,2,snow,snow
3307978046_92fef4dfa9,3,people,people
3319489465_c65c91e4f2,3,pink,pink
3319489465_c65c91e4f2,3,shirt,shirt
3319489465_c65c91e4f2,3,riding,ride
3319489465_c65c91e4f2,3,brown,brown
3319489465_c65c91e4f2,3,horse,horse
3348191949_b0b925e5f1,1,asian,asian
3348191949_b0b925e5f1,1,girls,girl
3353962769_ba48691bc6,2,man,man
3353962769_ba48691bc6,2,motorcycle,motorcycle
3353962769_ba48691bc6,2,dirt,dirt
3370085095_6abbb67c1d,1,posing,pose
3417788829_cfdbc34d2c,2,children,child
3417788829_cfdbc34d2c,2,stand,stand
3434452829_62cee280bc,2,children,child
3434452829_62cee280bc,2,walk,walk
3434452829_62cee280bc,2,floor,floor
3436074878_21515a6706,1,dog,dog
3436074878_21515a6706,1,bite,bite
3436074878_21515a6706,1,man,man
3458215674_2aa5e64643,4,people,people
3467941308_ae6989e29c,3,brown,brown
3467941308_ae6989e29c,3,dog,dog
3467941308_ae6989e29c,3,runs,run
3467941308_ae6989e29c,3,grass,grass
3487419819_e3f89444ce,4,water,water
3491013009_572cf2c18a,2,girl,girl
3491013009_572cf2c18a,2,black,black
3533470072_87a5b595ba,4,young,young
3533470072_87a5b595ba,4,sign,sign
3539817989_5353062a39,1,man,man
3568605391_54ec367d88,3,standing,stand
3568605391_54ec367d88,3,sitting,sit
3568605391_54ec367d88,3,motorcycle,motorcycle
3595992258_6f192e6ae7,3,brown,brown
3595992258_6f192e6ae7,3,dog,dog
3595992258_6f192e6ae7,3,runs,run
3614582606_16bd88dab2,4,woman,woman
3614582606_16bd88dab2,4,black,black
3614582606_16bd88dab2,4,hat,hat
3614582606_16bd88dab2,4,holds,hold
3614582606_16bd88dab2,4,baby,baby
3614582606_16bd88dab2,4,flowers,flower
3614582606_16bd88dab2,4,head,head
3621647714_fc67ab2617,3,man,man
3621647714_fc67ab2617,3,stands,stand
3621647714_fc67ab2617,3,mountain,mountain
3638440337_6d5c19a8f0,4,man,man
3638440337_6d5c19a8f0,4,black,black
3638440337_6d5c19a8f0,4,jumps,jump
3638440337_6d5c19a8f0,4,rope,rope
3708266246_97a033fcc7,0,black,black
3708266246_97a033fcc7,0,white,white
3708266246_97a033fcc7,0,dog,dog
3708266246_97a033fcc7,0,obstacle,obstacle
3728695560_00ec1ca492,3,man,man
3728695560_00ec1ca492,3,holding,hold
3728695560_00ec1ca492,3,baby,baby
3728695560_00ec1ca492,3,girl,girl
380041023_0dfd712ef1,2,brown,brown
380041023_0dfd712ef1,2,dog,dog
380041023_0dfd712ef1,2,red,red
380041023_0dfd712ef1,2,collar,collar
473988700_570422001b,2,brown,brown
473988700_570422001b,2,black,black
473988700_570422001b,2,dog,dog
473988700_570422001b,2,brown,brown
473988700_570422001b,2,water,water
475778645_65b7343c47,0,boy,boy
475778645_65b7343c47,0,climbs,climb
475778645_65b7343c47,0,rock,rock
475778645_65b7343c47,0,wall,wall
481054596_cad8c02103,0,couple,couple
481054596_cad8c02103,0,people,people
481054596_cad8c02103,2,man,man
481054596_cad8c02103,2,red,red
481054596_cad8c02103,2,shirt,shirt
481054596_cad8c02103,2,taking,take
481054596_cad8c02103,2,couple,couple
482830610_13a0a6c924,3,girl,girl
482830610_13a0a6c924,3,train,train
482830610_13a0a6c924,3,reading,read
483136916_16976f4902,3,dog,dog
483136916_16976f4902,3,standing,stand
525968880_82623392d1,0,dog,dog
525968880_82623392d1,0,drinks,drink
525968880_82623392d1,0,water,water
525968880_82623392d1,0,water,water
551403320_dfdcf9fc3b,2,crossing,cross
551403320_dfdcf9fc3b,2,mountain,mountain
551403320_dfdcf9fc3b,2,bridge,bridge
781387473_208ba152b3,2,little,little
781387473_208ba152b3,2,girl,girl
781387473_208ba152b3,2,ride,ride
975131015_9acd25db9c,4,little,little
975131015_9acd25db9c,4,boy,boy
1357724865_4faf4e1418,3,man,man
1357724865_4faf4e1418,3,water,water
1569562856_eedb5a0a1f,1,man,man
1569562856_eedb5a0a1f,1,black,black
1569562856_eedb5a0a1f,1,jacket,jacket
172092464_d9eb4f4f2f,1,man,man
172092464_d9eb4f4f2f,1,lake,lake
177302997_5b2d770a0a,0,child,child
177302997_5b2d770a0a,0,riding,ride
177302997_5b2d770a0a,0,horse,horse
177302997_5b2d770a0a,0,riding,ride
1798215547_ef7ad95be8,4,boy,boy
1798215547_ef7ad95be8,4,slide,slide
1814086703_33390d5fc7,1,dog,dog
1814086703_33390d5fc7,1,running,run
1814086703_33390d5fc7,1,dog,dog
2089350172_dc2cf9fcf6,0,black,black
2089350172_dc2cf9fcf6,0,dogs,dog
2089350172_dc2cf9fcf6,0,swimming,swim
2089350172_dc2cf9fcf6,0,water,water
2211593099_4a4f1c85d2,2,group,group
2211593099_4a4f1c85d2,2,posing,pose
2211593099_4a4f1c85d2,2,picture,picture
2212472643_80238475b5,0,floor,floor
2346523971_d3f1e12ce4,3,girls,girl
2346523971_d3f1e12ce4,3,hats,hat
2346523971_d3f1e12ce4,3,dance,dance
2371809188_b805497cba,1,boy,boy
2371809188_b805497cba,1,climbs,climb
2371809188_b805497cba,1,rock,rock
2371809188_b805497cba,1,wall,wall
2402462857_7684848704,1,dog,dog
2402462857_7684848704,1,standing,stand
2427490900_5b7a8874b9,1,group,group
2427490900_5b7a8874b9,1,people,people
2427490900_5b7a8874b9,1,sitting,sit
2663248626_f000f2661d,4,dogs,dog
2663248626_f000f2661d,4,run,run
2663248626_f000f2661d,4,park,park
2826030193_4278ccb833,3,red,red
2826030193_4278ccb833,3,red,red
2836808985_b26e4ca09e,0,man,man
2836808985_b26e4ca09e,0,shirt,shirt
2836808985_b26e4ca09e,0,sits,sit
2836808985_b26e4ca09e,0,railing,railing
2862509442_4f5dc96dca,1,crowd,crowd
2862509442_4f5dc96dca,1,watches,watch
2862509442_4f5dc96dca,1,race,race
2930318834_8366811283,2,man,man
2968885599_0672a5f016,2,sled,sled
2968885599_0672a5f016,2,dogs,dog
2968885599_0672a5f016,2,group,group
2968885599_0672a5f016,2,sled,sled
2968885599_0672a5f016,2,dogs,dog
3084010872_cbc3ea8239,4,woman,woman
3084010872_cbc3ea8239,4,man,man
3084010872_cbc3ea8239,4,pink,pink
3150380412_7021e5444a,2,wet,wet
3150380412_7021e5444a,2,brown,brown
3150380412_7021e5444a,2,dog,dog
3150380412_7021e5444a,2,running,run
3150380412_7021e5444a,2,water,water
3174228611_6cf9d2266b,0,basketball,basketball
3174228611_6cf9d2266b,0,player,player
3174228611_6cf9d2266b,0,white,white
3197891333_b1b0fd1702,3,poses,pose
3242718240_3358f2d6e6,4,children,child
3242718240_3358f2d6e6,4,laughing,laugh
3293596075_973b0bfd08,0,black,black
3293596075_973b0bfd08,0,dog,dog
3293596075_973b0bfd08,0,snow,snow
3304030264_da3dd18c7b,4,skateboard,skateboard
3354063643_1d8814eb13,4,dog,dog
3354063643_1d8814eb13,4,snow,snow
3376014640_ff5b00769f,3,man,man
3376014640_ff5b00769f,3,stands,stand
3376014640_ff5b00769f,3,surfboard,surfboard
3376014640_ff5b00769f,3,paddle,paddle
3376014640_ff5b00769f,3,ocean,ocean
3429641260_2f035c1813,4,boy,boy
3464871350_3f2d624a9c,0,sitting,sit
3464871350_3f2d624a9c,0,team,team
3464871350_3f2d624a9c,0,race,race
3464871350_3f2d624a9c,0,car,car
3478176372_7c510a0cef,0,man,man
3478176372_7c510a0cef,0,player,player
3556792157_d09d42bef7,3,group,group
3556792157_d09d42bef7,3,children,child
3556792157_d09d42bef7,3,sitting,sit
3556792157_d09d42bef7,3,wall,wall
3576250302_14779632bd,0,dirt,dirt
3576250302_14779632bd,0,bike,bike
3576250302_14779632bd,0,kicks,kick
3636126441_5617c89aaa,3,skateboarding,skateboard
3636126441_5617c89aaa,3,stairs,stair
3670075789_92ea9a183a,3,girl,girl
3670075789_92ea9a183a,3,pool,pool
3677514746_26f5588150,4,men,man
3677514746_26f5588150,4,black,black
381275595_b429fd1639,2,brown,brown
381275595_b429fd1639,2,dog,dog
381275595_b429fd1639,2,lying,lie
418796494_bdb441de42,0,puppy,puppy
418796494_bdb441de42,0,jumps,jump
418796494_bdb441de42,0,bed,bed
498404951_527adba7b8,4,white,white
498404951_527adba7b8,4,dog,dog
498404951_527adba7b8,4,water,water
516214924_c2a4364cb3,2,dog,dog
516214924_c2a4364cb3,2,orange,orange
516214924_c2a4364cb3,2,ball,ball
516214924_c2a4364cb3,2,mouth,mouth
760180310_3c6bd4fd1f,1,dog,dog
760180310_3c6bd4fd1f,1,lays,lay
760180310_3c6bd4fd1f,1,baby,baby
760180310_3c6bd4fd1f,1,mouth,mouth
765929807_de381cc764,0,people,people
783994497_4f6885454d,0,people,people
783994497_4f6885454d,0,drinks,drink
975131015_9acd25db9c,2,boy,boy
1301140633_046e4e8010,3,child,child
1301140633_046e4e8010,3,face,face
1303727066_23d0f6ed43,3,smiling,smile
1303727066_23d0f6ed43,3,man,man
1303727066_23d0f6ed43,3,wears,wear
1303727066_23d0f6ed43,3,shirt,shirt
1303727066_23d0f6ed43,3,orange,orange
1303727066_23d0f6ed43,3,sign,sign
1332815795_8eea44375e,1,baby,baby
1332815795_8eea44375e,1,wearing,wear
1332815795_8eea44375e,1,white,white
1332815795_8eea44375e,1,swinging,swinge
1332815795_8eea44375e,1,swing,swing
1428681303_04213524e3,0,children,child
1428681303_04213524e3,0,climbing,climb
1470132731_fa416b7504,4,black,black
1470132731_fa416b7504,4,dog,dog
1470132731_fa416b7504,4,water,water
1508269285_6c5723f67d,0,brown,brown
1508269285_6c5723f67d,0,white,white
1508269285_6c5723f67d,0,dog,dog
1508269285_6c5723f67d,0,standing,stand
190965502_0b9ed331d9,0,chairs,chair
190965502_0b9ed331d9,0,people,people
1917203130_fcaff8b10e,2,girl,girl
2030781555_b7ff7be28f,0,people,people
2030781555_b7ff7be28f,0,fishing,fishing
2130851544_d36f4f2ea6,0,boy,boy
2130851544_d36f4f2ea6,0,holds,hold
2196050115_e236d91f52,4,boy,boy
2205336881_d9ee4179d3,3,girl,girl
2205336881_d9ee4179d3,3,pink,pink
2205336881_d9ee4179d3,3,camera,camera
2229509318_be3fef006b,3,large,large
2229509318_be3fef006b,3,dog,dog
2229509318_be3fef006b,3,jumping,jump
2229509318_be3fef006b,3,girl,girl
2229509318_be3fef006b,3,pink,pink
2278766574_f71f1704a8,3,man,man
2278766574_f71f1704a8,3,woman,woman
2281006675_fde04e93dd,3,dog,dog
2281006675_fde04e93dd,3,beach,beach
2284239186_c827f4defa,3,dog,dog
2298661279_016d87ba2f,4,boy,boy
2298661279_016d87ba2f,4,slide,slide
2318502106_33f2e4b4fc,2,man,man
2318502106_33f2e4b4fc,2,beach,beach
2438085746_588dce8724,1,black,black
2438085746_588dce8724,1,white,white
2438085746_588dce8724,1,dog,dog
2438085746_588dce8724,1,frisbee,frisbee
2496236371_61dec88113,2,motorcycle,motorcycle
2534194182_ac53035cf4,2,performing,perform
2539933563_17ff0758c7,3,woman,woman
2546959333_23b957988f,3,dog,dog
2546959333_23b957988f,3,grass,grass
2611651553_61f859837e,0,woman,woman
2611651553_61f859837e,0,painted,paint
2612040125_0a93889f06,1,dogs,dog
2612040125_0a93889f06,1,chasing,chase
2612040125_0a93889f06,1,playground,playground
2635023078_6dae04758f,1,men,man
2635023078_6dae04758f,1,stand,stand
2635023078_6dae04758f,1,wall,wall
2635023078_6dae04758f,1,painted,paint
264141937_585320617a,0,woman,woman
264141937_585320617a,0,holding,hold
2661567396_cbe4c2e5be,4,man,man
2661567396_cbe4c2e5be,4,shirt,shirt
2661567396_cbe4c2e5be,4,sits,sit
2708634088_a4686be24c,0,brown,brown
2708634088_a4686be24c,0,dogs,dog
2751694538_fffa3d307d,1,man,man
2826030193_4278ccb833,2,climbs,climb
2826030193_4278ccb833,2,red,red
2830309113_c79d7be554,2,little,little
2830309113_c79d7be554,2,child,child
2830309113_c79d7be554,2,red,red
2830309113_c79d7be554,2,shirt,shirt
2830309113_c79d7be554,2,holds,hold
2830309113_c79d7be554,2,playground,playground
2830309113_c79d7be554,2,smiles,smile
2867845624_22e4fe0a23,3,black,black
2867845624_22e4fe0a23,3,white,white
2867845624_22e4fe0a23,3,dog,dog
2867845624_22e4fe0a23,3,runs,run
2867845624_22e4fe0a23,3,white,white
2867845624_22e4fe0a23,3,water,water
2891185857_54942809cf,3,group,group
2891185857_54942809cf,3,women,woman
2891185857_54942809cf,3,orange,orange
2891185857_54942809cf,3,stand,stand
3002448718_a478c64fb4,0,group,group
3002448718_a478c64fb4,0,girls,girl
3002448718_a478c64fb4,0,wearing,wear
3002448718_a478c64fb4,0,jean,jean
3002448718_a478c64fb4,0,shirts,shirt
3002920707_5d2e6e6aac,1,boy,boy
3002920707_5d2e6e6aac,1,girl,girl
3002920707_5d2e6e6aac,1,dancing,dance
3004359992_f6b3617706,1,group,group
3004359992_f6b3617706,1,air,air
3091338773_9cf10467b4,2,dog,dog
3091338773_9cf10467b4,2,mouth,mouth
3091338773_9cf10467b4,2,bite,bite
3134585858_a8c3493ca5,1,man,man
3134585858_a8c3493ca5,1,woman,woman
3134585858_a8c3493ca5,1,wearing,wear
3134585858_a8c3493ca5,1,black,black
3134585858_a8c3493ca5,1,coats,coat
3167379087_927ff05a35,0,bike,bike
3167379087_927ff05a35,0,red,red
3189941492_a3f4347b1a,4,girls,girl
3189941492_a3f4347b1a,4,jump,jump
3189941492_a3f4347b1a,4,beach,beach
3197891333_b1b0fd1702,4,pose,pose
3236447445_eecafdf4f0,2,man,man
3236447445_eecafdf4f0,2,holding,hold
3236447445_eecafdf4f0,2,baby,baby
3236447445_eecafdf4f0,2,swimming,swimming
3236447445_eecafdf4f0,2,pool,pool
3262760716_1e9734f5ba,2,man,man
3262760716_1e9734f5ba,2,holds,hold
3262760716_1e9734f5ba,2,baby,baby
3279988814_d3693dcb6c,2,women,woman
3279988814_d3693dcb6c,2,pose,pose
3279988814_d3693dcb6c,2,picture,picture
3282434895_1c1efc1475,2,young,young
3282434895_1c1efc1475,2,boy,boy
3282434895_1c1efc1475,2,pool,pool
3282434895_1c1efc1475,2,smiling,smile
3287236038_8998e6b82f,1,man,man
3287236038_8998e6b82f,1,woman,woman
3317333893_9d0faa8d30,0,black,black
3317333893_9d0faa8d30,0,dog,dog
3317333893_9d0faa8d30,0,wooden,wooden
3317333893_9d0faa8d30,0,fence,fence
3325910784_5ecb88310c,4,white,white
3325910784_5ecb88310c,4,dog,dog
3325910784_5ecb88310c,4,leaping,leap
3325910784_5ecb88310c,4,tree,tree
3330680118_4e541889c1,3,child,child
3336361161_c06cdd160e,3,dog,dog
3345025842_bc2082a509,4,girl,girl
3345025842_bc2082a509,4,mouth,mouth
3357937209_cf4a9512ac,0,black,black
3357937209_cf4a9512ac,0,white,white
3357937209_cf4a9512ac,0,dogs,dog
3407357681_5aeaab5b59,1,dog,dog
3407357681_5aeaab5b59,1,water,water
3435653630_3b6cca2c40,3,basketball,basketball
3435653630_3b6cca2c40,3,players,player
3457455611_94ee93929f,4,boy,boy
3457455611_94ee93929f,4,striped,striped
3457455611_94ee93929f,4,shirt,shirt
3457455611_94ee93929f,4,sliding,slide
3457455611_94ee93929f,4,green,green
3473534758_1ae3847781,2,dogs,dog
3477683327_d9e6a2a64f,1,men,man
3477683327_d9e6a2a64f,1,river,river
3478591390_b526580644,2,woman,woman
3478591390_b526580644,2,wearing,wear
3478591390_b526580644,2,head,head
3478591390_b526580644,2,stands,stand
3510219078_670b6b3157,2,black,black
3510219078_670b6b3157,2,dog,dog
3510219078_670b6b3157,2,chasing,chase
3510219078_670b6b3157,2,brown,brown
3510219078_670b6b3157,2,white,white
3510219078_670b6b3157,2,dog,dog
3552796830_2dd2aa9c2c,4,running,run
3588417747_b152a51c52,3,slides,slide
3588417747_b152a51c52,3,stair,stair
3705688385_47651205d3,2,young,young
3705688385_47651205d3,2,man,man
3705688385_47651205d3,2,throws,throw
3705688385_47651205d3,2,water,water
380537190_11d6c0a412,0,people,people
380537190_11d6c0a412,0,stand,stand
435054077_3506dbfcf4,3,dogs,dog
435054077_3506dbfcf4,3,girl,girl
435054077_3506dbfcf4,3,sitting,sit
460781612_6815c74d37,0,black,black
460781612_6815c74d37,0,white,white
460781612_6815c74d37,0,dog,dog
460781612_6815c74d37,0,catches,catch
460781612_6815c74d37,0,frisbee,frisbee
494329594_6e751372a0,1,pink,pink
494329594_6e751372a0,1,laying,lay
494329594_6e751372a0,1,pink,pink
526661994_21838fc72c,3,dog,dog
526661994_21838fc72c,3,runs,run
526661994_21838fc72c,3,grass,grass
536495604_b22bbc905a,4,woman,woman
536495604_b22bbc905a,4,black,black
536495604_b22bbc905a,4,sidewalk,sidewalk
536495604_b22bbc905a,4,holding,hold
536495604_b22bbc905a,4,baby,baby
536495604_b22bbc905a,4,orange,orange
733964952_69f011a6c4,4,waits,wait
812196663_0c969970b5,3,kids,kid
812196663_0c969970b5,3,water,water
953941506_5082c9160c,1,walking,walk
953941506_5082c9160c,1,beach,beach
958326692_6210150354,2,green,green
1002674143_1b742ab4b8,3,girl,girl
1002674143_1b742ab4b8,3,sitting,sit
1095580424_76f0aa8a3e,2,dog,dog
1095580424_76f0aa8a3e,2,running,run
1095580424_76f0aa8a3e,2,course,course
1105959054_9c3a738096,1,paints,paint
1141739219_2c47195e4c,4,women,woman
1141739219_2c47195e4c,4,children,child
1141739219_2c47195e4c,4,painted,paint
124195430_d14028660f,0,brown,brown
124195430_d14028660f,0,horse,horse
124195430_d14028660f,0,black,black
1271960365_e54033f883,1,black,black
1271960365_e54033f883,1,dogs,dog
1271960365_e54033f883,1,running,run
1287064529_aa4e4f3c31,3,dog,dog
1287064529_aa4e4f3c31,3,wearing,wear
1358892595_7a37c45788,3,running,run
1358892595_7a37c45788,3,mouth,mouth
1384292980_4022a7520c,2,women,woman
1384292980_4022a7520c,2,walking,walk
1397295388_8a5b6b525d,0,people,people
1397295388_8a5b6b525d,0,waits,wait
1402843760_d30f1dbf0f,3,white,white
1402843760_d30f1dbf0f,3,dog,dog
1402843760_d30f1dbf0f,3,grass,grass
141755290_4b954529f3,0,red,red
141755290_4b954529f3,0,wears,wear
1428641354_f7453afbea,3,woman,woman
1428641354_f7453afbea,3,shirt,shirt
1428681303_04213524e3,2,children,child
1428681303_04213524e3,2,climbing,climb
1434607942_da5432c28c,4,man,man
1434607942_da5432c28c,4,carrying,carry
1434607942_da5432c28c,4,child,child
1443807993_aebfb2784a,2,girl,girl
1443807993_aebfb2784a,2,slides,slide
1443807993_aebfb2784a,2,slides,slide
1460500597_866fa0c6f3,2,man,man
1460500597_866fa0c6f3,2,sitting,sit
1460500597_866fa0c6f3,2,table,table
1482960952_95f2d419cb,1,women,woman
1482960952_95f2d419cb,1,walking,walk
1541272333_1624b22546,0,dog,dog
1566117559_f5d98fbeb0,2,white,white
1566117559_f5d98fbeb0,2,dog,dog
1566117559_f5d98fbeb0,2,stands,stand
1566117559_f5d98fbeb0,2,legs,leg
1837976956_3c45d0f9b8,2,woman,woman
1837976956_3c45d0f9b8,2,guitar,guitar
191592626_477ef5e026,2,man,man
191592626_477ef5e026,2,rock,rock
1957371533_62bc720bac,3,black,black
1957371533_62bc720bac,3,white,white
1957371533_62bc720bac,3,dog,dog
1957371533_62bc720bac,3,wet,wet
2064780645_8f28a1529f,0,group,group
2064780645_8f28a1529f,0,people,people
2064780645_8f28a1529f,0,standing,stand
2085078076_b9db242d21,1,young,young
2085078076_b9db242d21,1,child,child
2085078076_b9db242d21,1,stands,stand
2085078076_b9db242d21,1,edge,edge
2085078076_b9db242d21,1,water,water
2085078076_b9db242d21,1,near,near
2085403342_a17b0654fe,2,child,child
2086532897_b8714f2237,1,man,man
2086532897_b8714f2237,1,kayaking,kayak
2088460083_42ee8a595a,4,bed,bed
2088460083_42ee8a595a,4,night,night
2090386465_b6ebb7df2c,2,people,people
2090386465_b6ebb7df2c,2,wearing,wear
2151300603_248a9fe715,0,hand,hand
2151300603_248a9fe715,0,woman,woman
2151300603_248a9fe715,1,picture,picture
2151300603_248a9fe715,1,hand,hand
2200901777_f6c168bd32,2,wearing,wear
2200901777_f6c168bd32,2,red,red
2213113526_beeb4f9bdc,3,woman,woman
2213113526_beeb4f9bdc,3,baby,baby
2213113526_beeb4f9bdc,3,skateboard,skateboard
2213113526_beeb4f9bdc,3,beach,beach
2214132302_80064fd79d,0,orange,orange
2214132302_80064fd79d,0,running,run
222759342_98294380fc,1,girl,girl
2242178517_2325b85e5f,3,orange,orange
2257631407_1529b9db39,1,girl,girl
2284894733_b710b9b106,1,brown,brown
2284894733_b710b9b106,1,dog,dog
2284894733_b710b9b106,1,running,run
2284894733_b710b9b106,1,obstacle,obstacle
