image_uid,caption_number,keyword,lemma
2414986483_004936f84b,3,dancing,dance
2414986483_004936f84b,3,suit,suit
2415265825_fbfe0c8556,3,sand,sand
254901702_67ada9867c,2,throwing,throw
278002800_3817135105,1,eats,eat
3016759846_062663f8ab,4,talk,talk
3134586018_ae03ba20a0,1,picture,picture
3138433655_ea1d59e5b7,1,dance,dance
3164423279_9b27cb6a06,3,hill,hill
3164423279_9b27cb6a06,3,sled,sled
3175446111_681a89f873,2,game,game
3252985078_c4ee2aca4e,4,crowd,crowd
3275627207_0b41e44597,3,talks,talk
3319723910_af5b5f1fae,1,trick,trick
3356369156_074750c6cc,3,boat,boat
3538686658_30afc75f02,1,hill,hill
35506150_cbdb630f4f,0,bench,bench
3587077732_0933f1677b,1,splashing,splash
3612538549_2828b45867,0,sand,sand
3626475209_f71cdd06bd,0,obstacle,obstacle
3648081498_76ec091495,2,tricks,trick
3657209354_cde9bbd2c5,0,cliff,cliff
3724759125_2dc0e1f4a3,3,pointing,point
405331006_4e94e07698,1,horse,horse
446286714_dcec7f339e,2,bench,bench
549520317_af3d5c32eb,1,tan,tan
930126921_1b94605bdc,2,eating,eat
1007320043_627395c3d8,2,rope,rope
108899015_bf36131a57,1,hill,hill
1255504166_f2437febcb,3,splash,splash
1280320287_b2a4b9b7bd,3,boat,boat
1290894194_8a4ffdc7eb,1,talks,talk
1295671216_cde1b9c9d1,4,crowd,crowd
1308472581_9961782889,4,splashes,splash
1332815795_8eea44375e,0,swings,swing
1332815795_8eea44375e,0,swings,swing
1491192153_7c395991e5,4,swing,swing
1539166395_0cdc0accee,2,hair,hair
2054308369_f9c6ec7815,1,tan,tan
2070831281_dc04b3e15d,1,city,city
2095435987_1b7591d214,1,sand,sand
2136992638_098d62a3c5,1,biting,bite
2144049642_070cf541b4,3,pictures,picture
2174206711_11cb712a8d,0,asian,asian
217838128_1f0a84ddc1,2,boat,boat
2181724497_dbb7fcb0a9,4,eating,eat
2205328215_3ffc094cde,4,hill,hill
2245348304_08bc5642f1,2,guitar,guitar
2282260240_55387258de,4,dancing,dance
2285152690_3fb93f65f1,2,basketball,basketball
2286032269_8ba929709c,2,surfboard,surfboard
2330843604_b8d75d6ac7,2,rope,rope
2344898759_5674382bcd,4,talks,talk
2371749487_d80195a2e7,2,car,car
2371749487_d80195a2e7,2,pushes,push
2392460773_2aa01eb340,4,steps,step
2446315531_7c9704eec0,3,biting,bite
246041128_bedb09ed74,0,blonde,blonde
246041128_bedb09ed74,0,hair,hair
2474918824_88660c7757,0,cliff,cliff
2512682478_b67cc525c7,0,pushing,push
2512682478_b67cc525c7,0,swing,swing
2534424894_ccd091fcb5,3,hill,hill
2540884723_03d60ef548,2,step,step
256439287_990ac4a761,2,pushes,push
2565237642_bdd46d7cef,0,obstacles,obstacle
2565237642_bdd46d7cef,0,course,course
2584020755_14e2b3e8fc,4,dancing,dance
2609900643_c07bcb0bae,4,rope,rope
2635938723_11b85e6763,4,eating,eat
264928854_d9e61f3a8e,0,talking,talk
2650568697_ffb79bf2ea,2,steps,step
2650568697_ffb79bf2ea,3,steps,step
2662537919_18a29fca8a,3,hair,hair
2662537919_18a29fca8a,3,guitar,guitar
2664102751_d5a737a566,3,ground,ground
2665461736_595c87f0a3,3,fire,fire
267836606_bbea2267c8,1,open,open
2680990587_eee6bd04fb,2,pushes,push
2680990587_eee6bd04fb,2,swing,swing
268654674_d29e00b3d0,4,pushing,push
2756591658_3ca6db1595,3,cliff,cliff
2797185895_4d9e1e9508,0,boat,boat
2797185895_4d9e1e9508,0,paddled,paddle
2797185895_4d9e1e9508,1,paddle,paddle
281419391_522557ce27,3,car,car
2831313661_1a328acb70,2,flying,fly
2837640996_0183db8d93,3,talking,talk
2837908308_8bc25c6b02,2,tan,tan
285306009_f6ddabe687,2,bench,bench
2856699493_65edef80a1,0,talks,talk
2877159456_ea4a46b0d2,2,car,car
2892989340_bb7e0e5548,4,surfboard,surfboard
2894850774_2d530040a1,1,talk,talk
2895403073_906768cafa,3,sand,sand
289599470_cc665e2dfb,0,eating,eat
2913818905_8e4d9aa82a,2,sand,sand
2915183095_4ed4aa4f37,4,basketball,basketball
2939007933_8a6ef2d073,2,trick,trick
2970067128_8842ab3603,4,bench,bench
2979914158_5906470b8f,1,swing,swing
3002920707_5d2e6e6aac,4,dance,dance
3006217970_90b42e6b27,1,car,car
3050976633_9c25cf6fa0,4,game,game
3070485870_eab1a75c6f,1,snowboarder,snowboarder
3073535022_4af81f360c,2,surfboard,surfboard
3082474922_9c3533eaf6,0,pushing,push
3090593241_93a975fe2b,3,crowd,crowd
3106223494_52d4d2d75d,0,suit,suit
3113682377_14fc7b62b0,0,picture,picture
3113682377_14fc7b62b0,2,picture,picture
3169394115_2193158cee,1,bench,bench
3173976185_8a50123050,3,open,open
3174228611_6cf9d2266b,4,basketball,basketball
3185662156_c877583c53,4,sledding,sled
3185662156_c877583c53,4,hill,hill
3185662156_c877583c53,4,sledding,sled
3189941492_a3f4347b1a,3,sand,sand
3207676216_48478bce97,3,sled,sled
3229442620_fd47d01b59,0,bird,bird
3229442620_fd47d01b59,0,flying,fly
3245250964_9d3e37111e,1,basketball,basketball
3250589803_3f440ba781,1,basketball,basketball
3258395783_2de3a4ba27,4,camera,camera
3266406566_d64e57e65a,3,floor,floor
3272847211_9e8a4f8308,0,basketball,basketball
3283913180_7d4e43602d,2,steps,step
3284887033_e2e48f1863,1,tan,tan
3323514651_3efdbd63ed,1,basketball,basketball
3326249355_e7a7c71f06,3,hill,hill
3329169877_175cb16845,0,snowboarder,snowboarder
3329169877_175cb16845,3,snowboarder,snowboarder
3331102049_bc65cf6198,3,bird,bird
3331102049_bc65cf6198,3,flies,fly
3332136681_9aecf101fd,1,vest,vest
3332136681_9aecf101fd,4,vest,vest
3339558806_b4afdc8394,4,swing,swing
3341489212_a879e1544a,4,hair,hair
3342487512_fd33971dea,0,snowboard,snowboard
3343106500_27176fc544,3,basketball,basketball
3343116398_59a5341f7f,4,basketball,basketball
334768700_51c439b9ee,2,guitar,guitar
3351493005_6e5030f596,2,snowboarder,snowboarder
3352697012_751b079bbb,0,blonde,blonde
3352697012_751b079bbb,2,blonde,blonde
3352697012_751b079bbb,2,crowd,crowd
3362189985_fbae8f860a,4,city,city
3368569524_a9df2fc312,0,basketball,basketball
3373870185_f79163fa51,2,bird,bird
3383388869_a14552e551,4,splashing,splash
3385956569_a849218e34,1,hill,hill
3388836914_c267cf3a59,3,playing,playing
3404552106_f516df0f5b,0,asian,asian
3404552106_f516df0f5b,0,purple,purple
3404552106_f516df0f5b,1,asian,asian
3407584080_c6abf71ae3,4,snowboarder,snowboarder
3440724965_03d6ca5399,3,suit,suit
3442138291_3e75f4bdb8,1,path,path
3442272060_f9155194c2,1,ground,ground
3443460885_46115463b4,3,rocky,rocky
3446347599_0ecc49a9d5,4,cliff,cliff
3454315016_f1e30d4676,3,bird,bird
3454315016_f1e30d4676,3,fly,fly
3458577912_67db47209d,4,floor,floor
3459419203_cd7c68ce4d,1,splashed,splash
3459858555_c3f0087a72,3,climber,climber
3461583471_2b8b6b4d73,0,snowboard,snowboard
3462396164_ba9849c14b,2,crowd,crowd
3468346269_9d162aacfe,3,car,car
3490874218_babb404b39,3,trick,trick
3528251308_481a28283a,1,bench,bench
3533660418_f3a73a257c,0,bench,bench
3546891929_f31a99cd0d,0,talking,talk
3546891929_f31a99cd0d,3,talking,talk
3564007203_df2b8010f1,2,horse,horse
3574244361_715ac347cd,0,swing,swing
3577309234_c952c2af86,0,bird,bird
3582066525_e9d6377f56,4,cliff,cliff
3583903436_028b06c489,2,swing,swing
3586239953_da4fb3f775,0,hill,hill
3616525288_9c19223de6,2,horses,horse
362316425_bda238b4de,3,dancing,dance
3629664676_36bcefe6b7,1,rope,rope
3634281981_d9cf1d1a33,0,rocky,rocky
3639363462_bcdb21de29,0,point,point
3643074723_94d42b7a0c,4,swing,swing
3643684688_2f7157b23d,1,crowd,crowd
3648097366_706c8a57a1,4,tricks,trick
3666169738_a8c74cf745,3,splashes,splash
3687996279_05b5a2a706,0,camera,camera
3708743823_3e3e0554d1,3,obstacle,obstacle
3708743823_3e3e0554d1,3,hill,hill
3717845800_ab45e255b8,0,ground,ground
3723690961_729dd5d617,3,guitar,guitar
3757598567_739b7da835,0,camera,camera
3758175529_81941e7cc9,2,splashing,splash
389643437_9a9830a3ba,3,eat,eat
436393371_822ee70952,2,bites,bite
452345346_afe1248586,4,sand,sand
487071033_27e460a1b9,2,trick,trick
49553964_cee950f3ba,1,ropes,rope
524031846_28b11bc0e5,2,splashes,splash
531055369_936fd76a63,1,purple,purple
539493431_744eb1abaa,0,fire,fire
597543181_6a85ef4c17,1,swing,swing
630476551_2ee7399f77,1,splashing,splash
72964268_d532bb8ec7,1,surfboard,surfboard
823697339_aadbeef495,1,hair,hair
832128857_1390386ea6,2,swing,swing
883040210_3c4a10f030,0,rope,rope
905355838_3a43fdfd4e,4,crowd,crowd
942399470_6132d3e5d2,0,bench,bench
945509052_740bb19bc3,2,purple,purple
1308472581_9961782889,1,splashes,splash
2273871383_1ddb3562ea,1,camera,camera
2436398074_8737f40869,4,bite,bite
2690702549_cf81da8cf6,1,camera,camera
2710698257_2e4ca8dd44,1,rocky,rocky
2831215155_07ba8f1805,4,car,car
2954525375_9d5ca97341,2,dances,dance
2970067128_8842ab3603,1,bench,bench
3208987435_780ae35ef0,0,asian,asian
3208987435_780ae35ef0,0,asian,asian
3211581957_df2f7e2236,2,horse,horse
3248352729_ab264b2222,4,snowboarder,snowboarder
325576658_59f68bdbd6,0,bench,bench
3289893683_d4cc3ce208,1,basketball,basketball
3289893683_d4cc3ce208,1,game,game
3347701468_bb0001b035,4,game,game
3427852996_d383abd819,2,trick,trick
3533922605_a2b1e276f6,3,city,city
3569420080_72fbe84751,1,purple,purple
3569420080_72fbe84751,1,hair,hair
3631344685_ed0f3e091b,2,swing,swing
405331006_4e94e07698,3,horse,horse
1022975728_75515238d8,2,splashes,splash
2116444946_1f5d1fe5d1,2,hair,hair
247619370_a01fb21dd3,4,bench,bench
3088399255_1bd9a6aa04,3,horses,horse
3283913180_7d4e43602d,0,steps,step
3508882611_3947c0dbf5,2,course,course
3537201804_ce07aff237,1,bench,bench
788126442_086334f0cf,3,eating,eat
10815824_2997e03d76,1,horse,horse
10815824_2997e03d76,1,fire,fire
123889082_d3751e0350,1,biting,bite
1659396176_ced00a549f,0,open,open
2089555297_95cf001fa7,1,cliff,cliff
2089555297_95cf001fa7,1,city,city
2116316160_d5fa7abdc3,4,camera,camera
2173677067_9d0732bcc2,0,dances,dance
2224995194_518859d97d,1,ropes,rope
2224995194_518859d97d,1,cliff,cliff
248994078_a9257f448b,1,biting,bite
2525666287_638ab5e784,0,bench,bench
2586028627_ddd054d8cc,3,city,city
260231029_966e2f1727,1,sand,sand
264928854_d9e61f3a8e,2,talks,talk
2694426634_118566f7ab,4,paddles,paddle
2701042060_92508ea8fa,0,horse,horse
2781296531_f6f0f6c0f5,0,splashed,splash
2860667542_95abec3380,1,flying,fly
2878705136_609dfbf318,2,picture,picture
2915183095_4ed4aa4f37,0,basketball,basketball
2923475135_a6b6e13d26,4,horse,horse
2971478694_79e46ea7e5,0,crowd,crowd
3018304737_0a46fc5f1d,0,surfboard,surfboard
3038045802_93f2cd5fbc,3,snowboarder,snowboarder
3084149186_4bc08b0752,0,climber,climber
3111897772_5211a37a02,1,dancing,dance
3118425885_f0cc035032,4,eating,eat
3134092148_151154139a,0,surfboard,surfboard
3145967019_1a83ebf712,2,picture,picture
3174417550_d2e6100278,3,snowboarder,snowboarder
3180806542_49b6de312d,3,snowboarder,snowboarder
3242263536_a436f19257,0,trick,trick
3298175192_bbef524ddc,2,camera,camera
3298175192_bbef524ddc,4,camera,camera
3301438465_10121a2412,3,crowd,crowd
3335375223_b4da8df523,1,vest,vest
3339586622_a7676b30e1,4,trick,trick
3373069977_bc73e9e409,1,snowboarders,snowboarder
3385956569_a849218e34,2,snowboarder,snowboarder
3385956569_a849218e34,2,snowboard,snowboard
3396036947_0af6c3aab7,2,swings,swing
3453284877_8866189055,2,snowboarder,snowboarder
3471463779_64084b686c,2,throws,throw
3501386648_e11e3f3152,3,pointing,point
3530087422_7eb2b2c289,4,suit,suit
3531811969_49af4c22f0,3,trick,trick
3561734666_344f260cce,2,throws,throw
3601569729_bf4bf82768,4,horses,horse
3601569729_bf4bf82768,4,horses,horse
3638374272_444f5e0457,3,car,car
3723690961_729dd5d617,1,guitar,guitar
442918418_0f29c97fa9,2,tan,tan
495055747_a75872762a,1,city,city
496555371_3e1ee0d97d,3,sand,sand
512031915_0dd03dcdf9,1,floor,floor
72964268_d532bb8ec7,2,suit,suit
873633312_a756d8b381,1,vest,vest
109202801_c6381eef15,3,horses,horse
1222322358_225067636e,0,swing,swing
1466307489_cb8a74de09,4,vests,vest
2065309381_705b774f51,2,snowboarder,snowboarder
2065309381_705b774f51,2,hill,hill
2103361407_4ed4fc46bf,2,bench,bench
2211593099_4a4f1c85d2,4,picture,picture
2249141510_f534708374,0,sand,sand
2333584535_1eaf9baf3e,3,sled,sled
2422018883_336519b5c6,4,asian,asian
247652942_29ede19352,1,flying,fly
2524084967_a5e011b73d,4,trick,trick
2528547068_7d37479b9b,2,car,car
2531531628_b4a5041680,1,bench,bench
2540360421_f7c2401da8,1,rope,rope
2613021139_4b0dc3d4c8,1,swing,swing
2652155912_8ba5426790,1,car,car
2810412010_f8b3bc1207,1,hair,hair
2842609837_b3a0b383f7,2,blonde,blonde
2882743431_c3e6cd1b5c,0,bites,bite
2913818905_8e4d9aa82a,4,sand,sand
2935649082_1ca60180c6,3,boat,boat
2951750234_a4741f708b,4,horse,horse
2951750234_a4741f708b,4,obstacle,obstacle
3000428313_8a1e65e20e,2,surfboard,surfboard
3004291093_35d6fd8548,1,hair,hair
3046259614_614394e024,2,talks,talk
3084149186_4bc08b0752,1,climber,climber
315021440_122d56ebd7,4,path,path
3189964753_a95536ced9,2,crowd,crowd
3258472448_75cfab5e6f,4,fire,fire
3259992164_94600858b3,4,dancing,dance
3259992164_94600858b3,4,crowd,crowd
3291587911_81fc33300e,3,bitten,bite
3293018193_e4e0c8db7c,2,guitar,guitar
3343116398_59a5341f7f,0,basketball,basketball
3343116398_59a5341f7f,0,game,game
3356369156_074750c6cc,0,boat,boat
3452411712_5b42d2a1b5,2,pushes,push
3452411712_5b42d2a1b5,2,swing,swing
3494345896_dd6b32cfa3,0,purple,purple
3518755601_cebf11e515,2,sand,sand
3561734666_344f260cce,3,throwing,throw
3600221224_945df01247,1,camera,camera
3608567609_aae96d4a5e,2,bench,bench
3628059004_5c3529b120,0,guitar,guitar
3639684919_cb6fbf5638,3,purple,purple
3667908724_65c7d112f2,4,dancing,dance
3723690961_729dd5d617,0,guitar,guitar
3723690961_729dd5d617,2,guitar,guitar
442918418_0f29c97fa9,1,tan,tan
468141298_3154d717e1,1,cars,car
477768471_d7cd618fdb,0,sand,sand
531261613_f1a045cd75,1,horses,horse
537225246_dd0e2158a7,0,crowd,crowd
709373049_15b8b6457a,2,swing,swing
105342180_4d4a40b47f,4,paddle,paddle
105342180_4d4a40b47f,4,boat,boat
1107471216_4336c9b328,2,camera,camera
1247181182_35cabd76f3,2,rocky,rocky
1247181182_35cabd76f3,2,cliff,cliff
1412832223_99e8b4701a,0,sand,sand
1472053993_bed67a3ba7,3,hill,hill
2057305043_952b8dc82c,0,cliff,cliff
2272548482_0b4aec5cdd,3,basketball,basketball
2272548482_0b4aec5cdd,3,game,game
2291485126_b8d41a63f4,0,hill,hill
2293424366_7b5fcd2398,1,basketball,basketball
2303356248_65dd6aba6f,2,swing,swing
2303356248_65dd6aba6f,2,swing,swing
2405599120_ec5f32af6f,0,floor,floor
242558556_12f4d1cabc,0,blonde,blonde
242558556_12f4d1cabc,0,hair,hair
2465691083_894fc48af6,4,tan,tan
2469351714_d72becd21e,2,sand,sand
2528521798_fb689eba8d,2,car,car
2528521798_fb689eba8d,2,splash,splash
2531942624_c3c072064e,1,sand,sand
2540750172_070250ece5,2,boat,boat
2557129157_074a5a3128,4,swing,swing
2573141440_28a762d537,0,swing,swing
2592711202_55f8c64495,4,eating,eat
2603690144_7a28b1d13c,2,hill,hill
2696060728_3043cfc38c,3,surfboard,surfboard
269898095_d00ac7d7a4,1,bench,bench
2737729252_b3fd9c05b1,2,picture,picture
2748435417_ea7bbcc17c,1,steps,step
2797188545_aeb26c54c0,4,paddle,paddle
2888702775_0939a6680e,2,trick,trick
288880576_818b6ecfef,3,cliff,cliff
2894850774_2d530040a1,3,talk,talk
2929272606_2a5923b38e,3,pointing,point
2930616480_7fd45ca79b,3,purple,purple
2930616480_7fd45ca79b,3,hair,hair
2963672852_c28043bb2c,3,obstacle,obstacle
3052104757_d1cf646935,1,cars,car
3086810882_94036f4475,4,sand,sand
3090957866_f1b2b7f214,0,city,city
3094317837_b31cbf969e,0,surfboard,surfboard
3113769557_9edbb8275c,2,picture,picture
319847657_2c40e14113,1,purple,purple
3206058778_7053ee6b52,4,talk,talk
3208032657_27b9d6c4f3,0,steps,step
3247341210_5d1e50df23,1,ropes,rope
325576658_59f68bdbd6,4,bench,bench
3285214689_f0219e9671,0,basketball,basketball
3304511635_113beaf458,1,dancing,dance
334737767_7f344eee16,3,tan,tan
3425662680_41c7c50e8d,0,horses,horse
3429142249_d09a32e291,4,climber,climber
3479423813_517e93a43a,3,boat,boat
3510695264_ef460fa6cc,2,picture,picture
3541141771_67d305c873,0,ground,ground
3593222804_c187808ac3,3,surfboard,surfboard
3593222804_c187808ac3,3,splash,splash
3613323772_d15cef66d1,4,tricks,trick
3620343911_64a862904e,1,suits,suit
3639617775_149001232a,0,picture,picture
3668518431_43abb169eb,1,boats,boat
384465370_9918873f9a,0,hill,hill
394136487_4fc531b33a,0,car,car
394136487_4fc531b33a,0,fire,fire
468141298_3154d717e1,0,cars,car
472396131_6e97068d93,2,bird,bird
57417274_d55d34e93e,1,climbers,climber
755326139_ee344ece7b,2,hair,hair
10815824_2997e03d76,3,horses,horse
10815824_2997e03d76,3,fire,fire
1489286545_8df476fa26,1,bench,bench
2378127945_8dc9da82d7,4,sand,sand
241345596_91e0e2daf5,4,talk,talk
2650568697_ffb79bf2ea,4,steps,step
2680990587_eee6bd04fb,1,pushes,push
2680990587_eee6bd04fb,1,swing,swing
269986132_91b71e8aaa,3,game,game
2744690159_fe2c89e55b,0,splashing,splash
280932151_ae14a67be5,2,camera,camera
3003011417_79b49ff384,1,paddle,paddle
3081182021_22cfa18dd4,2,trick,trick
3087485737_cb09bc80b6,3,surfboard,surfboard
3147913471_322ea231d9,3,basketball,basketball
3147913471_322ea231d9,3,basketball,basketball
3154293126_e52bd07524,2,snowboarder,snowboarder
3155361712_2cbf59c78e,3,snowboard,snowboard
3185645793_49de805194,2,hill,hill
3225880532_c8d5d1d798,2,talks,talk
3234375022_1464ea7f8a,4,snowboarder,snowboarder
3254640083_eb34b8edfe,4,climber,climber
3276475986_66cd9cc7e4,2,asian,asian
3319489465_c65c91e4f2,3,horse,horse
3348191949_b0b925e5f1,1,asian,asian
3373870185_f79163fa51,3,bird,bird
3434452829_62cee280bc,2,floor,floor
3436074878_21515a6706,1,bite,bite
3486135177_772628d034,4,snowboarder,snowboarder
3511062827_cd87871c67,3,purple,purple
3597921737_3fd1d0665b,4,purple,purple
361183669_52be9662b9,0,boat,boat
3623331945_df0f51d7dd,4,sand,sand
3638440337_6d5c19a8f0,4,rope,rope
3643074723_94d42b7a0c,1,swing,swing
3649307685_60c1294d2a,1,game,game
3708266246_97a033fcc7,0,obstacle,obstacle
431018958_84b2beebff,3,boat,boat
123889082_d3751e0350,3,biting,bite
1597319381_1e80d9e39c,0,playing,playing
177302997_5b2d770a0a,0,horse,horse
2056930414_d2b0f1395a,4,guitar,guitar
2211593099_4a4f1c85d2,2,picture,picture
2212472643_80238475b5,0,floor,floor
2346523971_d3f1e12ce4,3,dance,dance
2416964653_db3c2b6a0e,1,asian,asian
2465497494_43d74df57c,3,sand,sand
252846811_7b250935a7,3,tan,tan
2562377955_8d670ccec6,2,game,game
2609900643_c07bcb0bae,3,swings,swing
2609900643_c07bcb0bae,3,rope,rope
2862509442_4f5dc96dca,1,crowd,crowd
2968885599_0672a5f016,2,sled,sled
2968885599_0672a5f016,2,sled,sled
3174228611_6cf9d2266b,0,basketball,basketball
3315353266_70f0bbb1c3,0,purple,purple
3315353266_70f0bbb1c3,0,playing,playing
3315353266_70f0bbb1c3,0,guitar,guitar
3376014640_ff5b00769f,3,surfboard,surfboard
3376014640_ff5b00769f,3,paddle,paddle
3464871350_3f2d624a9c,0,car,car
3490528249_6aae9b867b,3,cars,car
3511890331_6163612bb9,2,horse,horse
3608567609_aae96d4a5e,1,bench,bench
3616771728_2c16bf8d85,2,horses,horse
827941668_2e4ac6cb39,2,splashes,splash
111537222_07e56d5a30,0,climber,climber
1332815795_8eea44375e,1,swing,swing
1763020597_d4cc8f0f8a,4,steps,step
2068960566_21e85ae0dc,2,swings,swing
2089555297_95cf001fa7,4,city,city
2092870249_90e3f1855b,4,car,car
217583047_5e93e1e119,0,boat,boat
2205336881_d9ee4179d3,3,camera,camera
2287887341_663bfa15af,0,car,car
241346260_f50d57b517,3,crowd,crowd
2501968935_02f2cd8079,2,purple,purple
2679926555_b11cf45595,4,purple,purple
2774362575_7543b8bf19,3,step,step
2975253472_0f0c2dea70,1,game,game
3002920707_5d2e6e6aac,1,dancing,dance
3091338773_9cf10467b4,2,bite,bite
3203742047_6a55065411,4,sled,sled
3279988814_d3693dcb6c,2,picture,picture
3295024992_887a95c700,0,hill,hill
3325129757_7a1979ac11,4,snowboarder,snowboarder
3325129757_7a1979ac11,4,trick,trick
3356700488_183566145b,2,cars,car
3386375153_20c56d0aae,4,hill,hill
3435653630_3b6cca2c40,3,basketball,basketball
3576840040_9356b5b10a,3,trick,trick
3632225464_612d7b4c0f,3,flies,fly
3705688385_47651205d3,2,throws,throw
3728256505_7f8db8270d,4,trick,trick
1095580424_76f0aa8a3e,2,course,course
1117972841_2b9261f95f,1,sand,sand
124195430_d14028660f,0,horse,horse
1576185717_f841ddc3da,1,playing,playing
1837976956_3c45d0f9b8,2,guitar,guitar
2045562030_654ddea5e5,3,hair,hair
2045562030_654ddea5e5,3,hair,hair
207237775_fa0a15c6fe,4,picture,picture
2151300603_248a9fe715,1,picture,picture
217583047_5e93e1e119,2,boat,boat
2226534154_cbcab7ba32,0,purple,purple
2226534154_cbcab7ba32,0,hair,hair
2272548482_0b4aec5cdd,4,basketball,basketball
2281054343_95d6d3b882,1,city,city
2284894733_b710b9b106,1,obstacle,obstacle
2286239223_d84ffc4e4a,0,bench,bench
2303356248_65dd6aba6f,1,swing,swing
2346523971_d3f1e12ce4,0,dancing,dance
2346523971_d3f1e12ce4,1,dance,dance
2371749487_d80195a2e7,3,car,car
238512430_30dc12b683,2,boat,boat
238512430_30dc12b683,3,city,city
2385871165_9438c9fe84,2,suit,suit
2405599120_ec5f32af6f,3,floor,floor
241345639_1556a883b1,0,game,game
241346794_4319f8af67,1,game,game
2414986483_004936f84b,1,dancing,dance
2445783904_e6c38a3a3d,0,ground,ground
2510197716_fddca0ac75,3,swings,swing
2510197716_fddca0ac75,3,rope,rope
2525666287_638ab5e784,2,bench,bench
2540757246_5a849fbdcb,4,talk,talk
254901702_67ada9867c,3,throws,throw
2555638166_2f0847d57d,0,sand,sand
2593406865_ab98490c1f,4,trick,trick
2599131872_65789d86d5,1,hair,hair
2601008162_f00eeb5c14,0,camera,camera
2619454551_c4bb726a85,0,bird,bird
2695085448_a11833df95,4,talking,talk
2710280476_dcccb8745a,2,course,course
2711720095_0b98426d3c,3,camera,camera
2747640247_b54bfa6886,1,swing,swing
276356412_dfa01c3c9e,0,sand,sand
2818735880_68b3dfe1f5,1,path,path
2824401212_8da8ab99d6,3,crowd,crowd
2824401212_8da8ab99d6,3,talks,talk
282960970_574aa1ba49,1,horse,horse
2848977044_446a31d86e,2,horse,horse
2853811730_fbb8ab0878,3,guitar,guitar
2856524322_1d04452a21,4,trick,trick
2862509442_4f5dc96dca,0,crowd,crowd
2862509442_4f5dc96dca,0,cars,car
2873070704_2141a7a86a,1,cliff,cliff
2881468095_d4ce8c0c52,2,tricks,trick
289599470_cc665e2dfb,1,eating,eat
2924870944_90ff9eca1a,0,camera,camera
2959941749_fa99097463,0,game,game
2993167183_2bda95fa3d,2,basketball,basketball
3001612175_53567ffb58,4,steps,step
3017203816_5dc2a6b392,3,asian,asian
3033686219_452b172ab0,1,sand,sand
3046286572_d2050ab0d9,3,trick,trick
3056530884_27766059bc,4,swing,swing
3094317837_b31cbf969e,2,surfboard,surfboard
3150252702_828a570d46,2,snowboarder,snowboarder
3150252702_828a570d46,2,flies,fly
3154693053_cfcd05c226,2,basketball,basketball
3185662156_c877583c53,2,sled,sled
3185662156_c877583c53,2,hill,hill
3208571574_6dc1a461c5,3,steps,step
3248408149_41a8dd90d3,2,sand,sand
3249738122_decde6c117,4,sled,sled
3259992164_94600858b3,0,dancing,dance
3259992722_4c5e895734,1,crowd,crowd
3268908792_c24529fe88,3,crowd,crowd
3272847211_9e8a4f8308,3,basketball,basketball
3282634762_2650d0088a,0,flying,fly
3304511635_113beaf458,3,dance,dance
3321334180_8f764e0e0f,1,bird,bird
3326204251_2f9e446a2f,1,picture,picture
3327563443_870a33f748,2,tan,tan
3349955993_a04aea97d8,1,city,city
336551609_1385ab139e,3,climber,climber
3367034082_31658a89bb,2,talks,talk
3381788544_2c50e139dd,0,asian,asian
3404870997_7b0cd755de,3,tricks,trick
3412450683_7da035f2de,1,bird,bird
3454355269_6185e29f95,1,rocky,rocky
3474265683_43b1033d94,0,crowd,crowd
3517124784_4b4eb62a7a,4,swing,swing
3547499166_67fb4af4ea,1,dancing,dance
3558683579_8fb36b55a6,1,basketball,basketball
357191373_a1cb5696e8,0,horses,horse
3574627719_790325430e,1,guitar,guitar
3597210806_95b07bb968,4,basketball,basketball
3609027309_af75f773d9,3,dancing,dance
3610189629_f46de92ab3,0,rope,rope
3616525288_9c19223de6,4,horses,horse
3649307685_60c1294d2a,2,game,game
3660361818_e05367693f,2,steps,step
3688797852_89ed3cb056,1,vest,vest
3744832122_2f4febdff6,0,game,game
419116771_642800891d,0,car,car
42637987_866635edf6,3,bench,bench
42637987_866635edf6,3,path,path
444881000_bba92e585c,1,talk,talk
479807115_3a484fb18b,0,hill,hill
618292739_0fdc2ccab0,2,hair,hair
105342180_4d4a40b47f,0,paddling,paddle
1247181182_35cabd76f3,4,rocky,rocky
1579198375_84b18e003a,4,guitar,guitar
2110898123_07729c1461,0,vest,vest
2140747429_62cfd89ae9,1,throwing,throw
241046599_28b0ca7b9f,1,purple,purple
241345639_1556a883b1,3,purple,purple
2416964653_db3c2b6a0e,2,asian,asian
2429729667_42effc165d,3,throwing,throw
2429729667_42effc165d,3,game,game
247619370_a01fb21dd3,1,bench,bench
247619370_a01fb21dd3,3,bench,bench
2512682478_b67cc525c7,3,swing,swing
2512682478_b67cc525c7,3,pushing,push
2521213787_ca9b5a1758,1,car,car
2521983429_33218366bd,0,rocky,rocky
2528521798_fb689eba8d,3,car,car
2528521798_fb689eba8d,3,splashes,splash
2789688929_9424fceed1,1,bench,bench
2916009941_34a0013803,4,asian,asian
2937497894_e3664a9513,2,trick,trick
2993167183_2bda95fa3d,0,basketball,basketball
2998945968_86f236d1e8,2,hill,hill
3068945309_ff0973e859,3,basketball,basketball
3070485870_eab1a75c6f,0,snowboarder,snowboarder
3078229723_2aa52600de,3,eating,eat
3091912922_0d6ebc8f6a,2,tan,tan
312427606_defa0dfaa8,2,eats,eat
3148647065_2d6cd88cf6,3,tan,tan
